tier	file	line	kind	name	attrs	boneyard_refs	orphan_module
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CharacteristicFormula.lean	275	theorem	rank_type_ne_of_nf_profile_ne		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CharacteristicFormula.lean	413	theorem	x_t_implies_agreement		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CharacteristicFormula.lean	559	theorem	sf_snce_depth		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CharacteristicFormula.lean	582	theorem	sf_snce_truth_mu		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CharacteristicFormula.lean	617	theorem	untl_type_depth_le_r_plus_4		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/Composition.lean	23	theorem	pivot_flip		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	79	theorem	gap_splits_interval_points		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	435	theorem	ghr93_duplicator_wins_rank_cast		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	527	theorem	rank_embed_game_tuple		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	655	theorem	ghr93_strategy_rank_lift		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	726	theorem	stavi_depth_sf_K_plus		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	731	theorem	stavi_depth_sf_K_minus		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	739	theorem	sf_K_plus_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	764	theorem	sf_K_minus_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	1118	theorem	in_rank_embed_range_point		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/CustomGame.lean	1125	theorem	in_rank_embed_range_embed		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/Decomposition.lean	307	theorem	ghr93_game_iff_decomposition		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/Defs.lean	73	def	EfDuplicatorWins		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/Defs.lean	105	theorem	game_depth_succ_ge_two		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/Defs.lean	200	theorem	stavi_n_equiv_symm		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/Defs.lean	212	theorem	stavi_n_equiv_mono		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/Defs.lean	523	theorem	gap_complement_pred_closed		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/Defs.lean	544	theorem	discrete_no_gaps		14	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/GapDetection.lean	213	theorem	operator_depth_flatten_stavi_le		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/GapDetection.lean	316	theorem	stavi_depth_right_formula		2	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/GapDetection.lean	1137	theorem	left_formula_gap_detection		4	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	62	theorem	liftSigFormula_depth		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	76	theorem	liftSigFormula_eval		1	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	95	theorem	liftSigFormula_lift_comm		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	114	def	muEx		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	120	def	muAll		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	472	theorem	stavi_depth_le_fo_depth		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	1517	def	nfSuccSf		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	1574	def	interval2varNfTypes		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	1585	theorem	nf_char_depth_decrease		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	1632	theorem	interval_nf_types_depth_decrease		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/StaviCompleteness.lean	1700	theorem	below_min_depth_decrease		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/TypeFormulas.lean	179	theorem	rank_embed_comp_heq		1	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/TypeFormulas.lean	189	theorem	rank_embed_ne		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/TypeFormulas.lean	286	theorem	not_mu_holds_gap		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/TypeFormulas.lean	458	theorem	mem_rank_type_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/EFGames/TypeFormulas.lean	472	theorem	neg_mem_rank_type_of_not		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Expressiveness/Claim1.lean	253	theorem	inf_carrier_cut_nonempty		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/FrameProperties.lean	28	theorem	z1_in_frame		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/FrameProperties.lean	40	theorem	prior_UZ_in_frame		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/FrameProperties.lean	48	theorem	prior_SZ_in_frame		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/FrameProperties.lean	56	theorem	serial_future_in_frame		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/FrameProperties.lean	62	theorem	serial_past_in_frame		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/GroupModel/BlockDecomposition.lean	261	theorem	blockMk_eq_blockMk_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/GoodStructuresModelSurgery.lean	371	def	AllPredicatesAccessible		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/GoodStructuresModelSurgery.lean	670	theorem	right_gap_class_pred		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/GoodStructuresModelSurgery.lean	913	theorem	right_gap_class_formula_implies_bounded		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	498	theorem	zTaskFrameV2_deterministic		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	503	theorem	zTaskFrameV2_serial		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	511	theorem	zTaskFrameV2_interpolates		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	519	theorem	zTaskFrameV2_limit		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	530	theorem	zTaskFrameV2_saturation		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	540	theorem	zHistory_v2_shift_eq		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	547	def	zTaskModelV2		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	657	theorem	zHistoryV2_total_eq_range		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	771	theorem	multiFamTaskFrame_serial		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	779	theorem	multiFamTaskFrame_interpolates		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	787	theorem	multiFamTaskFrame_limit		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	795	theorem	multiFamTaskFrame_saturation		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/DedekindINFDense.lean	548	theorem	hasDenseDedekindINF_of_dense_window		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/DedekindINFDense.lean	553	theorem	hasDenseDedekindSUP_of_dense_window		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationClosure.lean	263	theorem	neg_b2_bracket_formula_hasINF		1	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationClosure.lean	325	theorem	neg_b2_bracket_formula_disjoint		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationClosure.lean	700	theorem	neg_disjunct_list		2	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationClosure.lean	756	theorem	exists_permutation_head		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFix/NegFixOne.lean	471	theorem	bfZ_not_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFix/NegFixOne.lean	485	theorem	caseA_not_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFix/NegFixOne.lean	494	theorem	caseB1_not_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFix/NegFixOne.lean	507	theorem	caseB2_not_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFix/NegFixOne.lean	520	theorem	caseB3_not_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFixFaithful/BoundedFixAnchoredFaithful.lean	297	theorem	negBoundedRightFixAnchoredFaithful_iff_of_attained		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFixFaithful/BoundedFixAnchoredFaithful.lean	310	theorem	negBoundedLeftFixAnchoredFaithful_iff_of_attained		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFixFaithful/BoundedFixAnchoredFaithful.lean	359	theorem	endpointFailRightAnchored_of_leftPinBracket		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFixFaithful/BoundedFixFaithful.lean	322	theorem	negBoundedRightFixFaithful_iff_of_attained		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFixFaithful/BoundedFixFaithful.lean	333	theorem	negBoundedLeftFixFaithful_iff_of_attained		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFixFaithful/BoundedFixFaithful.lean	377	theorem	endpointFailRight_of_leftPinBracket		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFixFaithful/NegFixOneFaithful.lean	836	theorem	MR.dedekind_shape_at_pR		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/EANegationFixFaithful/NegFixOneFaithful.lean	877	theorem	negFixOne_not_a_cover_without_attainment		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ESigmaExpansion.lean	118	theorem	canonExpand_carrier		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ESigmaExpansion.lean	147	theorem	atom_eval_order		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallFormula.lean	148	theorem	efSat_strictMono		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallFormula.lean	159	theorem	efSat_pinned		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallLemmas.lean	142	theorem	conjSatFin_append		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallLemmas.lean	303	theorem	env_lt_of_pin_lt_fin		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallLemmas.lean	323	theorem	pointType_holds_at_env_fin		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallLemmas.lean	334	theorem	partialHolds_subinterval		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallLemmas.lean	447	theorem	loPosFin_mem		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallLemmas.lean	455	theorem	hiPosFin_mem		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallNF.lean	160	theorem	IntervalPattern.holds_of_eq		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallNF.lean	168	theorem	IntervalPattern.holds_zero		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExistsForallNF.lean	176	theorem	IntervalPattern.holds_succ		1	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	239	theorem	kvE2_futSpikeBase_zone		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	399	theorem	kvE2_futBelowSpec_zPastX3		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	400	theorem	kvE2_futBelowSpec_zAtX3		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	401	theorem	kvE2_futBelowSpec_zXW3		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	402	theorem	kvE2_futBelowSpec_zAtW3		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	403	theorem	kvE2_futBelowSpec_zWT3		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	404	theorem	kvE2_futBelowSpec_zAtT3		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	438	theorem	kvE2_futCharZone3		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	476	theorem	futZoneBit_selfx1		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	491	theorem	futZoneBit_below		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/ExteriorNegation.lean	505	theorem	kvE2_extNegFutSpike_sound		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/IntervalType.lean	142	theorem	intervalHoldsFin_ofCompleteFin_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/IntervalType.lean	149	theorem	intervalHoldsFin_bot		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/IntervalType.lean	171	theorem	intervalHoldsFin_inter_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/IntervalType.lean	178	theorem	intervalHoldsFin_inter_left		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/IntervalType.lean	184	theorem	intervalHoldsFin_inter_right		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/KPlusFaithful.lean	205	theorem	kminus_iff_not_and_kminusOpen		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/KPlusFaithful.lean	593	theorem	kminusOpen_of_interval_witness		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/KPlusFaithful.lean	655	theorem	denseWindow_probe_verdict		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/KPlusFaithful.lean	702	theorem	hasFaithfulDedekindSUP_not_implies_hasDedekindSUP		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/KampPrior.lean	167	theorem	nf_2var_exist_depth0_tl_fn_correct		2	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/KampPrior.lean	1603	theorem	kampPrior_fChain_realize_bracket		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/Lemma53Faithful.lean	281	theorem	kplusLeftBlock_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/LiftPair.lean	189	theorem	exists_partialHolds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfDepth0Generalized.lean	56	theorem	insertEnv_init		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfDepth0Generalized.lean	176	theorem	totalUnskip_skipFin		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfDepth0Generalized.lean	371	theorem	liftIdx_comp		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfDepth0Generalized.lean	378	theorem	liftIdx_id		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfDepth0Generalized.lean	629	theorem	buildRight_top_of_mono		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfDepth0Generalized.lean	669	theorem	buildLeft_top_of_mono		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfEFold.lean	703	theorem	nf_eval_nfk_iff_efold_k1_recovers		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateHookDischarge.lean	1908	theorem	agg_dup32_fst		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateHookDischarge.lean	1913	theorem	agg_dup32_snd		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	271	theorem	aggOdClassify_extPast		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	279	theorem	aggOdClassify_ptX		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	287	theorem	aggOdClassify_int		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	296	theorem	aggOdClassify_ptT		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	306	theorem	aggOdClassify_extFut		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	466	theorem	aggOdClassifyF_extPast		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	473	theorem	aggOdClassifyF_ptT		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	481	theorem	aggOdClassifyF_int		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	490	theorem	aggOdClassifyF_ptX		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	500	theorem	aggOdClassifyF_extFut		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1.lean	530	theorem	aggOdZone3F_bot_eval_false		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregateOffDiagK1Faithful.lean	155	theorem	aggOdPopFold_iff_faithful_on_prior		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/AggregatePointMergeK1.lean	670	theorem	aggPm02_clause_fold_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/Base.lean	1715	theorem	nf_eval_nf_step_unfold		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/CarrierK1V.lean	926	theorem	bracketFromLists_flatMap_first_pin_anchor		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorBracketK.lean	75	theorem	nfk_truncD_atom		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorFiberK.lean	123	theorem	kvE_fiberPos_correct		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorFiberK.lean	206	theorem	kvE_fiberBucket_nodup		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorFiberK.lean	217	theorem	kvE_fiberBucket_nonempty_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorNavPastK1.lean	1072	theorem	navD_inconsistent_eval_false		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorNegationK.lean	119	theorem	kvE_futFreshProfile		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorNegationPastK.lean	305	theorem	kvE_pastGapZone_mem		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorNegationPastK.lean	309	theorem	kvE_pastSelfZone_mem		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorNegationPastK.lean	313	theorem	kvE_pastRayZone_mem		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/ExteriorZoneTriage.lean	142	theorem	kvE2_exterior_zone_determination		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	259	theorem	kvE_nonInterior_zPastX_sound		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	274	theorem	kvE_nonInterior_zFutT_sound		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	288	theorem	kvE_nonInterior_zAtX_sound		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	300	theorem	kvE_nonInterior_zAtT_sound		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	314	theorem	kvE_nonInterior_zAtW_sound		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	347	theorem	kvE_nonInterior_zPastX_complete		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	361	theorem	kvE_nonInterior_zFutT_complete		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	373	theorem	kvE_nonInterior_zAtX_complete		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	383	theorem	kvE_nonInterior_zAtT_complete		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/NavigatedSpine.lean	394	theorem	kvE_nonInterior_zAtW_complete		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/OuterGateFaithful.lean	200	theorem	bracketEndChar_kvE2_correct_two_prior_frag_faithful_covers_prior		0	orphan
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/PriorInterfaceFaithful.lean	181	theorem	bracketEndChar_kv_correct_zero_prior_faithful		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Carrier.lean	124	theorem	kvE2_sep_pairwise_flatMap		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Carrier.lean	155	theorem	kvE2_sepSlotLe_of_ne_compat		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Carrier.lean	237	theorem	kvE2_sepSlotsLFor_pairwise		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Carrier.lean	270	theorem	kvE2_sepSlotsRFor_pairwise		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Carrier.lean	724	theorem	kvE2_sepFreshAnchor_ne_baseChiPoint		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Completeness.lean	63	theorem	kvE2_sepZipPayload_flatMap		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Completeness.lean	508	theorem	kvE2_sepAnchorFam_injective		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Completeness.lean	1129	theorem	kvE2_sepHonest_rank_strictMono		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/DisjunctionSpikes.lean	76	theorem	kvE2_sepSpike_twoOwner_coincidence_nonvacuous		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/EngineInputs.lean	108	theorem	kvE2_sepSlotGIdx_honestOrder_injOn		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/EngineInputs.lean	233	theorem	kvE2_sepSlotsROf_honest_valueSorted		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/EngineInputs.lean	283	theorem	kvE2_sepSlotValue_rX1_mem		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/EngineInputs.lean	299	theorem	kvE2_sepSlotValue_lX1_injOn		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/EngineInputs.lean	311	theorem	kvE2_sepSlotValue_rX1_injOn		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/EngineInputs.lean	565	theorem	kvE2_sepSlotsROf_pairwise_sameOwner		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/EngineInputs.lean	665	theorem	kvE2_sepHonestBaseRealizerR		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Slots.lean	349	def	kvE2SepSlotsR		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Slots.lean	516	theorem	kvE2_sepPosI_flatMap_slotsRFor		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Slots.lean	692	theorem	kvE2_sepBlockPos_lt		0	
